respondent_id,xyz_vaccine,seasonal_vaccine
46565,0.08,0.15
46566,0.09,0.24
46567,0.14,0.1275
46568,0.74,1.0
46569,0.04,0.09
46570,0.0,0.14
46571,0.02,0.87
46572,0.05,0.57
46573,0.06,0.65
46574,0.04,0.36
46575,0.01,0.25
46576,0.04,0.47
46577,0.0,0.44
46578,0.02,0.8133333333333336
46579,0.55,0.64
46580,0.32,0.5975
46581,0.15,0.81
46582,0.02,0.19
46583,0.03,0.51
46584,0.03,0.49
46585,0.04,0.05
46586,0.26,0.8233333333333335
46587,0.14666666666666667,0.67
46588,0.05,0.15
46589,0.0,0.09
46590,0.46,0.65
46591,0.36,0.65
46592,0.02,0.6575
46593,0.04,0.1
46594,0.01,0.35
46595,0.02,0.26
46596,0.79,0.87
46597,0.48,0.85
46598,0.25,0.83
46599,0.02,0.44
46600,0.2,0.25
46601,0.03,0.21
46602,0.44,0.98
46603,0.06,0.31
46604,0.0,0.07200000000000001
46605,0.8133333333333335,0.46
46606,0.01,0.57
46607,0.11,0.17
46608,0.0,0.04
46609,0.0,0.40333333333333327
46610,0.63,0.67
46611,0.12,0.02
46612,0.06,0.07
46613,0.25,0.81
46614,0.0075,0.98
46615,0.72,0.504
46616,0.04,0.02
46617,0.08,0.43
46618,0.32,0.48
46619,0.01,0.3475
46620,0.09,0.14
46621,0.0,0.09
46622,0.95,0.84
46623,0.06,0.38
46624,0.35,0.62
46625,0.0,0.12
46626,0.71,0.72
46627,0.3,0.25
46628,0.065,0.19583333333333336
46629,0.2675,0.25
46630,0.44,0.5366666666666666
46631,0.17,0.28
46632,0.05,0.88
46633,0.05,0.18
46634,0.02,0.72
46635,0.94,0.92
46636,0.0,0.11
46637,0.445,0.405
46638,0.06,0.14
46639,0.05,0.35
46640,0.83,0.99
46641,0.03,0.93
46642,0.13,0.87
46643,0.07,0.2991666666666667
46644,0.01,0.03
46645,0.4875,0.82
46646,0.04,0.43133333333333335
46647,0.38,0.63
46648,0.59,0.68
46649,0.13,0.18
46650,0.01,0.37
46651,0.01,0.05
46652,0.06,0.19
46653,0.02,0.17
46654,0.4,0.28
46655,0.03,0.07
46656,0.27,0.385
46657,0.03,0.44
46658,0.14,0.875
46659,0.5036666666666666,0.1
46660,0.09,0.6
46661,0.42,0.54
46662,0.02,0.02
46663,0.27,0.22
46664,0.1416666666666667,0.5625
46665,0.08,0.83
46666,0.14,0.23
46667,0.0,0.64
46668,0.02,0.06
46669,0.0,0.04
46670,0.43,0.645
46671,0.67,0.73
46672,0.17333333333333337,0.66
46673,0.07,0.81
46674,0.02,0.3
46675,0.02,0.11
46676,0.09,0.32
46677,0.01,0.32
46678,0.51,0.34
46679,0.88,0.97
46680,0.01,0.04
46681,0.57,0.45
46682,0.97,0.83
46683,0.16,0.09
46684,0.04,0.09
46685,0.41,0.94
46686,0.05,0.23
46687,0.21,0.18
46688,0.27,0.62
46689,0.03,0.05
46690,0.94,0.97
46691,0.01,0.34
46692,0.48,0.8246666666666667
46693,0.12,0.29
46694,0.06,0.11
46695,0.04,0.34
46696,0.15,0.54
46697,0.11,0.12
46698,0.1,0.9111666666666666
46699,0.09,1.0
46700,0.2,0.55
46701,0.01,0.9
46702,0.23,0.07
46703,0.325,0.76
46704,0.3,0.6
46705,0.45,0.95
46706,0.1325,0.94
46707,0.27,0.31
46708,0.04,0.75
46709,0.39,0.29
46710,0.06833333333333333,0.13
46711,0.05,0.52
46712,0.46,0.7
46713,0.04,0.06
46714,0.07,0.53
46715,0.545,0.77
46716,0.11,0.4
46717,0.298,0.67
46718,0.07,0.74
46719,0.015,0.42
46720,0.15,0.18
46721,0.04,0.63
46722,0.11,0.22
46723,0.03,0.62
46724,0.02,0.1
46725,0.6466666666666667,0.24
46726,0.67,0.7133333333333334
46727,0.02,0.02
46728,0.1,0.27
46729,0.02,0.5
46730,0.1,0.33
46731,0.0,0.36
46732,0.11,0.24
46733,0.05,0.02
46734,0.075,0.63
46735,0.09,0.12
46736,0.05,0.17
46737,0.0,0.02
46738,0.9,0.848
46739,0.96,0.98
46740,0.12666666666666665,0.86
46741,0.04,0.5133333333333333
46742,0.16,0.925
46743,0.59,0.81
46744,0.04,0.71
46745,0.6716666666666665,0.53
46746,0.055,0.16
46747,0.48,0.21
46748,0.1,0.1
46749,0.06,0.07
46750,0.01,0.78
46751,0.2,0.13
46752,0.5,0.75
46753,0.28,0.26
46754,0.30916666666666665,0.9
46755,0.31,0.25
46756,0.38012820512820505,0.69
46757,0.94,0.89
46758,0.01,0.59
46759,0.04,0.26
46760,0.11,0.59
46761,0.01,0.02
46762,0.0,0.06
46763,0.33,0.48
46764,0.13,0.14
46765,0.07,0.14
46766,0.03,0.64
46767,0.34,0.55
46768,0.145,0.16
46769,0.09,0.39366666666666666
46770,0.36,0.77
46771,0.10666666666666666,0.64
46772,0.08,0.1
46773,0.01,0.01
46774,0.13,0.38
46775,0.08,0.55
46776,0.64,0.72
46777,0.47,0.38
46778,0.21,0.5038333333333332
46779,0.23,0.45266666666666666
46780,0.54,0.23
46781,0.53,0.93
46782,0.15,0.95
46783,0.09,0.38
46784,0.10333333333333333,0.2
46785,0.04,0.13
46786,0.0,0.16
46787,0.11,0.08
46788,0.47,0.7
46789,0.03,0.7966666666666667
46790,0.63,0.68
46791,0.02,0.14
46792,0.06,0.12
46793,0.03,0.67
46794,0.16,0.41
46795,0.47,0.63
46796,0.11,0.75
46797,0.03,0.5
46798,0.055,0.15
46799,0.71,0.61
46800,0.29,0.53
46801,0.39666666666666667,0.85
46802,0.33,0.5
46803,0.95,0.84
46804,0.15,0.62
46805,0.03,0.27
46806,0.09,0.36
46807,0.42,0.67
46808,0.0,0.13
46809,0.765,0.5
46810,0.02,0.1
46811,0.14,0.57
46812,0.05,0.61
46813,0.01,0.14
46814,0.06,0.24
46815,0.12,0.73
46816,0.0,0.89
46817,0.19833333333333336,0.1433333333333333
46818,0.0,0.17
46819,0.06,0.13
46820,0.03,0.84
46821,0.05,0.03
46822,0.27,0.7
46823,0.03,0.03
46824,0.065,0.04
46825,0.01,0.33
46826,0.31333333333333335,0.53
46827,0.0,0.375
46828,0.0,0.35
46829,0.7,0.42166666666666663
46830,0.11,0.66
46831,0.16,0.76
46832,0.31,0.79
46833,0.15,0.13
46834,0.3633333333333333,0.765
46835,0.75,0.93
46836,0.0,0.8366666666666667
46837,0.22666666666666668,0.32333333333333336
46838,0.66,0.49
46839,0.02,0.97
46840,0.42,0.63
46841,0.0,0.22
46842,0.03,0.63
46843,0.29,0.32
46844,0.03,0.59
46845,0.035,0.88
46846,0.04,0.46
46847,0.4,0.84
46848,0.24,0.13
46849,0.05,0.22
46850,0.61,0.7
46851,0.68,0.83
46852,0.26,0.99
46853,0.03,0.1
46854,0.0,0.01
46855,0.02,0.75
46856,0.2475,0.29600000000000004
46857,0.24,0.46
46858,0.21,0.08
46859,0.0,0.0725
46860,0.13,0.61
46861,0.22,0.42
46862,0.17,0.15
46863,0.1,0.6466666666666666
46864,0.01,0.03
46865,0.39,0.19
46866,0.17,0.21
46867,0.03,0.29
46868,0.71,0.92
46869,0.06,0.84
46870,0.18,0.4616666666666667
46871,0.08,0.86
46872,0.02,0.01
46873,0.03,0.48
46874,0.05,0.09
46875,0.34,0.86
46876,0.05,0.885
46877,0.02,0.1
46878,0.01,0.11
46879,0.78,0.93
46880,0.6,0.33
46881,0.5866666666666667,0.2025
46882,0.11,0.68
46883,0.19666666666666668,0.22
46884,0.01,0.08
46885,0.0,0.08
46886,0.07,0.54
46887,0.13,0.3311428571428571
46888,0.5471428571428572,0.7233333333333334
46889,0.01,0.8
46890,0.10666666666666666,0.21
46891,0.11,0.18
46892,0.96,0.95
46893,0.06,0.32
46894,0.02,0.17
46895,0.23866666666666667,0.9
46896,0.13,0.17
46897,0.6933333333333335,0.4
46898,0.47,0.81
46899,0.20833333333333337,0.88
46900,0.09,0.04
46901,0.01,0.025
46902,0.01,0.82
46903,0.25,0.81
46904,0.09,0.105
46905,0.11,0.38
46906,0.01,0.11333333333333333
46907,0.04,0.08
46908,0.08333333333333331,0.8229999999999998
46909,0.02,0.8
46910,0.06,0.95
46911,0.025,0.27
46912,0.06,0.57
46913,0.05,0.595
46914,0.4,0.32
46915,0.39,0.23166666666666663
46916,0.03,0.36
46917,0.5156666666666666,0.42
46918,0.01,0.13
46919,0.01,0.75
46920,0.29,0.82
46921,0.36,0.21
46922,0.02,0.1
46923,0.01,0.06
46924,0.04,0.56
46925,0.05,0.2
46926,0.06,0.89
46927,0.17,0.14
46928,0.19,0.95
46929,0.03,0.94
46930,0.2,0.4866666666666667
46931,0.04,0.98
46932,0.23,0.45
46933,0.52,0.54
46934,0.02,0.08
46935,0.09666666666666666,0.6325952380952381
46936,0.26,0.42
46937,0.1,0.28
46938,0.09,0.09
46939,0.17,0.8
46940,0.0,0.08
46941,0.02,0.91
46942,0.0,0.29750000000000004
46943,0.91,0.94
46944,0.31,0.91
46945,0.01,0.11
46946,0.03,0.55
46947,0.74,0.72
46948,0.75,0.81
46949,0.0,0.2
46950,0.2,0.62
46951,0.0,0.21
46952,0.03,0.72
46953,0.36,0.28
46954,0.23,0.84
46955,0.04,0.05
46956,0.7885714285714286,0.83
46957,0.92,0.5333333333333333
46958,0.22,0.66
46959,0.07,0.1
46960,0.07,0.22
46961,0.02,0.41
46962,0.0975,0.12
46963,0.63,0.76
46964,0.03,0.9
46965,0.12,0.8
46966,0.37,0.32
46967,0.05,0.07
46968,0.97,0.71
46969,0.01,0.12
46970,0.01,0.07
46971,0.2225,0.32
46972,0.93,0.94
46973,0.82,0.33
46974,0.66,0.74
46975,0.02,0.97
46976,0.03,0.3
46977,0.06,0.52
46978,0.02,0.85
46979,0.04,0.05
46980,0.23,0.87
46981,0.04,0.36
46982,0.07,0.82
46983,0.02,0.05
46984,0.44,0.81
46985,0.17,0.29
46986,0.14,0.34
46987,0.11,0.253
46988,0.705,0.8133333333333332
46989,0.11,0.4533333333333333
46990,0.04,0.7775
46991,0.16,0.8275
46992,0.75,0.8
46993,0.03,0.19
46994,0.13,0.225
46995,0.07,0.26
46996,0.535,0.3936666666666667
46997,0.02,0.02
46998,0.18,0.39
46999,0.02,0.85
47000,0.47,0.75
47001,0.24333333333333335,0.27
47002,0.17,0.69
47003,0.19,0.02
47004,0.18,0.32
47005,0.0,0.10416666666666666
47006,0.01,0.03
47007,0.33,0.06
47008,0.08,0.28
47009,0.03,0.78
47010,0.0,0.5
47011,0.09,0.81
47012,0.09,0.62
47013,0.06,0.44
47014,0.2775,0.4
47015,0.35,0.76
47016,0.26,0.89
47017,0.06,0.41833333333333333
47018,0.7390000000000001,0.92
47019,0.05,0.79
47020,0.03,0.14
47021,0.47,0.27666666666666667
47022,0.02,0.5266666666666666
47023,0.16,0.19
47024,0.07,0.23
47025,0.61,0.9
47026,0.09,0.63
47027,0.0,0.35
47028,0.16666666666666663,0.32
47029,0.5115,0.845
47030,0.03,0.56
47031,0.07,0.8668333333333336
47032,0.09,0.85
47033,0.04,0.06
47034,0.13,0.29
47035,0.1,0.365
47036,0.0,0.05
47037,0.2,0.7
47038,0.01,0.1
47039,0.0,0.22
47040,0.29,0.77
47041,0.18511904761904763,0.73
47042,0.01,0.09
47043,0.71,0.67
47044,0.02,0.0
47045,0.15,0.16
47046,0.01,0.09
47047,0.02,0.995
47048,0.11333333333333334,0.76
47049,0.0,0.34
47050,0.26,0.35
47051,0.272,0.22540476190476194
47052,0.74,0.95
47053,0.04,0.5
47054,0.044611111111111115,0.1
47055,0.32,0.8
47056,0.18,0.22
47057,0.83,0.62
47058,0.5566666666666666,0.51
47059,0.0,0.06
47060,0.54,0.6
47061,0.03,0.56
47062,0.03,0.87
47063,0.09,0.5
47064,0.05,0.3
47065,0.2,0.45
47066,0.73,0.5916666666666667
47067,0.22,0.02
47068,0.26,0.99
47069,0.31,0.4
47070,0.1,0.42
47071,0.77,0.92
47072,0.08,0.07666666666666666
47073,0.69,0.45
47074,0.87,0.94
47075,0.8,0.63
47076,0.24,0.31
47077,0.4168333333333334,0.59
47078,0.59,0.24
47079,0.04,0.03
47080,0.08,0.67
47081,0.0,0.0
47082,0.9279999999999999,0.92
47083,0.5912464757464755,0.88
47084,0.12,0.51
47085,0.8266666666666665,0.95
47086,0.92,0.93
47087,0.02,0.63
47088,0.0,0.6025
47089,0.3,0.4175
47090,0.26,0.35
47091,0.04,0.2
47092,0.49,0.25
47093,0.09833333333333333,0.5
47094,0.43,0.8
47095,0.24,0.88
47096,0.40199999999999997,0.58
47097,0.0,0.36
47098,0.13,0.07
47099,0.2712104978354979,0.11
47100,0.06,0.415
47101,0.0,0.96
47102,0.03,0.31
47103,0.3,0.33333333333333326
47104,0.01,0.04
47105,0.02,0.1
47106,0.12,0.28
47107,0.79,0.66
47108,0.03,0.09
47109,0.15333333333333335,0.23
47110,0.13,0.63
47111,0.04,0.8
47112,0.04,0.38
47113,0.66,0.74
47114,0.06,0.14
47115,0.1,0.6
47116,0.18,0.11
47117,0.26,0.91
47118,0.11,0.75
47119,0.19,0.325
47120,0.05333333333333334,0.14
47121,0.39,0.73
47122,0.08,0.79
47123,0.01,0.24
47124,0.02,0.56
47125,0.64,0.6
47126,0.155,0.43
47127,0.0,0.12
47128,0.6,0.98
47129,0.02,0.04
47130,0.01,0.1
47131,0.16,0.3
47132,0.25,0.82
47133,0.0,0.1
47134,0.042666666666666665,0.87
47135,0.5933333333333334,0.49
47136,0.3,0.59
47137,0.5008095238095238,1.0
47138,0.748,0.66
47139,0.14666666666666667,0.86
47140,0.095,0.29
47141,0.03,0.92
47142,0.13,0.6
47143,0.01,0.19
47144,0.0,0.16
47145,0.1,0.2766666666666666
47146,0.04,0.26
47147,0.0,0.43
47148,0.475,0.34
47149,0.24,0.8
47150,0.98,0.86
47151,0.5725,0.6
47152,0.13,0.34
47153,0.05,0.11
47154,0.39,0.17
47155,0.023333333333333334,0.795
47156,0.47,0.56
47157,0.04,0.19
47158,0.25,0.17
47159,0.89,0.9
47160,0.0,0.22833333333333336
47161,0.08,0.32
47162,0.3,0.74
47163,0.0,0.37916666666666665
47164,0.02,0.98
47165,0.15,0.03
47166,0.13,0.43
47167,0.65,0.65
47168,0.15702380952380954,0.33
47169,0.0,0.09
47170,0.25666666666666665,0.07
47171,0.39,0.4
47172,0.21,0.89
47173,0.003333333333333333,0.13
47174,0.06,0.14
47175,0.02,0.03
47176,0.225,0.25
47177,0.02,0.09
47178,0.24,0.49
47179,0.11,0.62
47180,0.8608333333333335,0.78
47181,0.0,0.08
47182,0.03,0.24
47183,0.04,0.034
47184,0.14,0.37
47185,0.717857142857143,0.78
47186,0.47,0.98
47187,0.0,0.05
47188,0.15,0.66
47189,0.34,0.32
47190,0.01,0.73
47191,0.02333333333333333,0.98
47192,0.29,0.28
47193,0.02,0.15
47194,0.45,0.68
47195,0.35,0.5
47196,0.25,0.61
47197,0.0,0.08
47198,0.74,0.8
47199,0.3,0.505
47200,0.07761904761904762,0.04
47201,0.0,0.8233333333333335
47202,0.4841666666666667,0.7533333333333333
47203,0.37,0.59
47204,0.82,0.35
47205,0.01,0.16
47206,0.23,0.39
47207,0.68,0.96
47208,0.02,0.105
47209,0.78,0.74
47210,0.08916666666666667,0.68
47211,0.321,0.84
47212,0.07,0.58
47213,0.45,0.14
47214,0.4,0.8
47215,0.39,0.62
47216,0.08,0.59
47217,0.6,0.75
47218,0.11,0.72
47219,0.01,0.18
47220,0.08,0.07
47221,0.05,0.84
47222,0.48,0.825
47223,0.95,0.92
47224,0.17,0.44
47225,0.4433333333333333,0.84
47226,0.09,0.15
47227,0.2,0.23005555555555557
47228,0.35666666666666663,0.7516666666666667
47229,0.01,0.29
47230,0.83,0.93
47231,0.82,0.79
47232,0.27,0.27
47233,0.42,0.58
47234,0.04,0.13
47235,0.0,0.01
47236,0.225,0.48
47237,0.16,0.4733333333333333
47238,0.13,0.3
47239,0.16,0.72
47240,0.3,0.26
47241,0.72,0.6
47242,0.5333333333333333,0.86
47243,0.14166666666666666,0.33
47244,0.23,0.48
47245,0.35916666666666663,0.22
47246,0.32333333333333336,0.26
47247,0.01,0.02
47248,0.08,0.08
47249,0.01,0.3
47250,0.05,0.18
47251,0.095,0.66
47252,0.42,0.76
47253,0.09,0.54
47254,0.02,0.29
47255,0.75,0.8033333333333332
47256,0.01,0.46
47257,0.04,0.5933333333333333
47258,0.06,0.84
47259,0.04,0.09
47260,0.8175,0.45
47261,0.04,0.03
47262,0.10726984126984127,0.23553174603174604
47263,0.07,0.25
47264,0.14,0.63
47265,0.02,0.49
47266,0.05,0.89
47267,0.03,0.0
47268,0.06,0.125
47269,0.19,0.56
47270,0.01,0.23666666666666664
47271,0.15,0.28
47272,0.05,0.87
47273,0.06,0.91
47274,0.0,0.48
47275,0.31,0.195
47276,0.88,0.78
47277,0.45,0.84
47278,0.01,0.0
47279,0.35,0.86
47280,0.0,0.01
47281,0.53,0.45
47282,0.4716666666666666,0.53
47283,0.06,0.18
47284,0.0,0.04
47285,0.3,0.27
47286,0.11,0.53
47287,0.22833333333333333,0.15
47288,0.7571428571428572,0.71
47289,0.595,0.66
47290,0.8651190476190476,0.93
47291,0.12,0.39
47292,0.48,0.82
47293,0.28,0.49
47294,0.08,0.19833333333333333
47295,0.07,0.14833333333333334
47296,0.01,0.76
47297,0.15,0.17
47298,0.02,0.985
47299,0.32,0.61
47300,0.02,0.26216666666666666
47301,0.05,0.97
47302,0.02,0.305
47303,0.09,0.34
47304,0.7941666666666667,0.845
47305,0.05,0.17
47306,0.5036666666666666,0.4585000000000001
47307,0.7,0.29333333333333333
47308,0.04,0.305
47309,0.02,0.33
47310,0.33,0.33
47311,0.01,0.17
47312,0.91,0.87
47313,0.0,0.03
47314,0.1,0.7846666666666667
47315,0.34,0.43
47316,0.06,0.09
47317,0.4,0.31666666666666665
47318,0.15,0.21
47319,0.4,0.9263333333333332
47320,0.08,0.94
47321,0.04,0.4
47322,0.08,0.43
47323,0.13,0.39
47324,0.14,0.22
47325,0.04,0.05
47326,0.85,0.86
47327,0.0,0.03
47328,0.07,1.0
47329,0.04,0.743
47330,0.67,0.45
47331,0.16,0.06
47332,0.2,0.85
47333,0.03,0.58
47334,0.09,0.19
47335,0.03,0.465
47336,0.595,0.7
47337,0.26,0.17
47338,0.82,0.7941666666666666
47339,0.0,0.14
47340,0.93,0.735
47341,0.13,0.67
47342,0.95,1.0
47343,0.07644047619047618,0.34
47344,0.1,0.21
47345,0.07,0.55
47346,0.8075000000000001,0.79
47347,0.325,0.66
47348,0.1475,0.19
47349,0.11,0.145
47350,0.08,0.52
47351,0.08,0.24
47352,0.13,0.17
47353,0.04,0.49
47354,0.94,0.99
47355,0.03,0.94
47356,0.57,0.79
47357,0.33,0.22333333333333336
47358,0.45,0.76
47359,0.03958333333333333,0.242
47360,0.13,0.94
47361,0.22,0.15
47362,0.07,0.28
47363,0.15,0.62
47364,0.95,0.49
47365,0.12,0.77
47366,0.0,0.1975
47367,0.9,0.57
47368,0.52,0.5875
47369,0.06,0.34
47370,0.03,0.8
47371,0.03,0.07
47372,0.33,0.29
47373,0.63,0.84
47374,0.11,0.12
47375,0.01,0.78
47376,0.02,0.28
47377,0.19,0.18
47378,0.53,0.98
47379,0.11,0.2
47380,0.01,0.14
47381,0.21,0.215
47382,0.05,0.14
47383,0.84,0.53
47384,0.33833333333333326,0.175
47385,0.04,0.23
47386,0.16,0.63
47387,0.03,0.89
47388,0.07,0.22
47389,0.01,0.64
47390,0.03,0.01
47391,0.64,0.97
47392,0.04,0.82
47393,0.18,0.41
47394,0.29,0.41142857142857137
47395,0.62,0.34
47396,0.79,0.4
47397,0.29,0.6
47398,0.4471428571428572,0.845
47399,0.1,0.8658333333333332
47400,0.11,0.6175
47401,0.02,0.04
47402,0.05,0.98
47403,0.1,0.32
47404,0.0,0.06
47405,0.0,0.12
47406,0.05,0.09166666666666666
47407,0.61,0.59
47408,0.01,0.56
47409,0.716,0.83
47410,0.08,0.81
47411,0.08,0.67
47412,0.15,0.895
47413,0.01,0.22
47414,0.01,0.8633333333333334
47415,0.3633333333333333,0.87
47416,0.04,0.69
47417,0.41,0.35
47418,0.0,0.02
47419,0.69,0.91
47420,0.0,0.28
47421,0.05,0.25
47422,0.06,0.0
47423,0.81,0.335
47424,0.754,0.8
47425,0.09,0.2
47426,0.0,0.165
47427,0.3775,0.42
47428,0.87,0.97
47429,0.24,0.32
47430,0.07,0.01
47431,0.09,0.19
47432,0.01,0.1366666666666667
47433,0.57,0.82
47434,0.01,0.45
47435,0.0,0.16
47436,0.04,0.23
47437,0.48,0.73
47438,0.06,0.13666666666666666
47439,0.01,0.92
47440,0.02,0.07
47441,0.10555555555555556,0.25
47442,0.01,0.97
47443,0.265,0.67
47444,0.0,0.25666666666666665
47445,0.0,0.48
47446,0.02,0.23
47447,0.02,0.3
47448,0.04,0.23
47449,0.04,0.42
47450,0.05,0.40666666666666673
47451,0.1225,0.66
47452,0.14,0.83
47453,0.92,0.98
47454,0.14,0.8141666666666667
47455,0.27,0.6
47456,0.13,0.815
47457,0.39,0.43
47458,0.14,0.14
47459,0.69,0.63
47460,0.0,0.36
47461,0.19400000000000003,0.7873333333333333
47462,0.34,0.1
47463,0.032,0.14
47464,0.02,0.22
47465,0.37,0.68
47466,0.31,0.01
47467,0.81,0.4
47468,0.88,0.69
47469,0.1,0.9
47470,0.15,0.4633333333333334
47471,0.5,0.5566666666666668
47472,0.31,0.5675
47473,0.01,0.09
47474,0.105,0.75
47475,0.03,0.02
47476,0.94,0.88
47477,0.87,0.85
47478,0.06,0.9
47479,0.14,0.21
47480,0.23,0.36
47481,0.03,0.12
47482,0.307,0.825
47483,0.5366666666666667,0.92
47484,0.01,0.36
47485,0.14,0.41
47486,0.05,0.34333333333333327
47487,0.83,0.91
47488,0.18,0.29
47489,0.2,0.59
47490,0.04,0.01
47491,0.05,0.32
47492,0.68,0.95
47493,0.04,0.29
47494,0.37,0.98
47495,0.28,0.19
47496,0.13,0.24
47497,0.1,0.92
47498,0.11,0.23
47499,0.9385714285714286,0.93
47500,0.25,0.3
47501,0.08,0.5
47502,0.0,0.32
47503,0.26,0.57
47504,0.475,0.67
47505,0.17,0.37
47506,0.01,0.22
47507,0.02,0.05
47508,0.3158333333333333,0.61
47509,0.07,0.105
47510,0.4066666666666666,0.768
47511,0.43,0.23
47512,0.48,0.88
47513,0.02,0.02
47514,0.07,0.1
47515,0.07,0.56
47516,0.72,0.34
47517,0.18,0.36
47518,0.17666666666666667,0.25
47519,0.33,0.77
47520,0.11,0.91
47521,0.0,0.04
47522,0.29,0.65
47523,0.245,0.625
47524,0.4,0.452
47525,0.02,0.17816666666666667
47526,0.05,0.28
47527,0.58,0.49
47528,0.09,0.86
47529,0.02,0.21
47530,0.11,0.57
47531,0.19,0.61
47532,0.03,0.12
47533,0.04,0.61
47534,0.0,0.685
47535,0.4,0.81
47536,0.5660000000000001,0.45
47537,0.03,0.09
47538,0.48,0.35
47539,0.98,0.99
47540,0.0,0.46
47541,0.07,0.02
47542,0.98,0.86
47543,0.02,0.23
47544,0.01,0.25
47545,0.8025,0.86
47546,0.1765952380952381,0.83
47547,0.54,0.5716666666666667
47548,0.07,0.1
47549,0.0,0.10666666666666666
47550,0.09,0.18
47551,0.45,1.0
47552,0.175,0.36
47553,0.25,0.145
47554,0.64,0.51
47555,0.18,0.26
47556,0.02,0.37166666666666665
47557,0.06,0.97
47558,0.95,0.82
47559,0.9,0.94
47560,0.71,0.84
47561,0.05,0.76
47562,0.21,0.26
47563,0.05,0.15
47564,0.03,0.132
47565,0.0,0.6575
47566,0.9,0.79
47567,0.04,0.55
47568,0.01,0.37
47569,0.52,0.11
47570,0.0,0.09
47571,0.19,0.43
47572,0.99,0.68
47573,0.33,0.65
47574,0.51,0.3991666666666667
47575,0.11,0.76
47576,0.17,0.295
47577,0.0,0.89
47578,0.02,0.05
47579,0.15,0.78
47580,0.04,0.30666666666666664
47581,0.01,0.16
47582,0.09,0.46
47583,0.01,0.17
47584,0.28,0.67
47585,0.08,0.77
47586,0.5,0.59
47587,0.9,0.95
47588,0.15,0.46
47589,0.53,0.86
47590,0.04,0.6633333333333333
47591,0.06,0.13
47592,0.04,0.06
47593,0.08,0.12
47594,0.06,0.34
47595,0.06,0.45799999999999996
47596,0.31,0.77
47597,0.10166666666666666,0.14
47598,0.04,0.74
47599,0.1,0.18
47600,0.02,0.08166666666666668
47601,0.03,0.55
47602,0.11,0.28
47603,0.04,0.4
47604,0.0075,0.6266666666666666
47605,0.0,0.01
47606,0.27,0.45
47607,0.04,0.06
47608,0.59,0.66
47609,0.11,0.3666666666666667
47610,0.15,0.26
47611,0.05,0.51
47612,0.0,0.12
47613,0.82,0.66
47614,0.2,0.46
47615,0.38333333333333336,0.87
47616,0.01,0.96
47617,0.0325,0.35
47618,0.05,0.6
47619,0.09,0.58
47620,0.07,0.15
47621,0.35,0.4
47622,0.33,0.23
47623,0.01,0.92
47624,0.1,0.1
47625,0.01,0.1
47626,0.01,0.08
47627,0.41,0.69
47628,0.02,0.77
47629,0.084,0.8640000000000001
47630,0.05,0.12
47631,0.03,0.05
47632,0.68,0.73
47633,0.03,0.12
47634,0.01,0.84
47635,0.04,0.17
47636,0.66,0.74
47637,0.14,0.63
47638,0.19545238095238093,0.33
47639,0.10079059829059829,0.03416666666666667
47640,0.07,0.68
47641,0.03,0.59
47642,0.01,0.59
47643,0.31,0.46
47644,0.12,0.46
47645,0.18,0.449
47646,0.16,0.8
47647,0.07333333333333333,0.4
47648,0.02,0.68
47649,0.38,0.4
47650,0.7933333333333334,0.86
47651,0.02,0.02
47652,0.03,0.64
47653,0.69,0.91
47654,0.065,0.42
47655,0.0,0.05
47656,0.0,0.46
47657,0.28,0.6
47658,0.765,0.895
47659,0.13,0.91
47660,0.05,0.37
47661,0.48,0.64
47662,0.0,0.23
47663,0.0,0.9116666666666666
47664,0.03,0.22
47665,0.1,0.07
47666,0.5966666666666667,0.735
47667,0.04,0.47
47668,0.7666666666666667,0.9
47669,0.1,0.8
47670,0.39,0.77
47671,0.055999999999999994,0.4417142857142857
47672,0.10333333333333333,0.46
47673,0.11,0.49
47674,0.15,0.73
47675,0.305,0.84
47676,0.46,0.76
47677,0.19,0.475
47678,0.01,0.21
47679,0.06,0.54
47680,0.26,0.38
47681,0.07,0.8
47682,0.91,0.69
47683,0.02,0.14
47684,0.25,0.51
47685,0.04,0.78
47686,0.0,0.09
47687,0.565,0.53
47688,0.97,0.98
47689,0.02,0.06
47690,0.01,0.54
47691,0.11,0.13
47692,0.02,0.84
47693,0.4,0.76
47694,0.1,0.11
47695,0.04,0.93
47696,0.12,0.26
47697,0.0,0.01
47698,0.07,0.06
47699,0.24,0.63
47700,0.15,0.13
47701,0.14,0.595
47702,0.03,0.21
47703,0.01,0.14
47704,0.0,0.25
47705,0.03,0.94
47706,0.34,0.3983333333333334
47707,0.16,0.28
47708,0.05,0.13
47709,0.22,0.8
47710,0.065,0.73
47711,0.03,0.1
47712,0.15433333333333332,0.73
47713,0.42,0.73
47714,0.49,0.89
47715,0.03,0.88
47716,0.04,0.44
47717,0.03,0.69
47718,0.71,0.56
47719,0.02,0.53
47720,0.09,0.97
47721,0.27,0.43
47722,0.66,0.78
