respondent_id,h1n1_vaccine,seasonal_vaccine
48202,0.05,0.07
48203,0.13,0.4
48204,0.5966666666666667,0.86
48205,0.7,0.95
48206,0.04,0.04
48207,0.07666666666666666,0.48
48208,0.07,0.46
48209,0.46,0.99
48210,0.1325,0.06
48211,0.11,0.07
48212,0.07,0.26
48213,0.03,0.125
48214,0.84,0.94
48215,0.14,0.12
48216,0.01,0.01
48217,0.5325,0.84
48218,0.11,0.34
48219,0.46,0.61
48220,0.05,0.09
48221,0.54,0.26
48222,0.02,0.2766666666666666
48223,0.31,0.7366666666666666
48224,0.15,0.15
48225,0.15,0.89
48226,0.01,0.04
48227,0.59,0.728
48228,0.01,0.42
48229,0.8,0.76
48230,0.24,0.33
48231,0.21,0.14
48232,0.16,0.33
48233,0.13,0.28850000000000003
48234,0.31,0.25
48235,0.74,0.89
48236,0.4525,0.68
48237,0.0,0.02
48238,0.0,0.1
48239,0.31,0.7
48240,0.73,0.91
48241,0.08,0.4
48242,0.13,0.55
48243,0.016666666666666666,0.06
48244,0.16,0.46
48245,0.58,0.64
48246,0.07,0.51
48247,0.14,0.515
48248,0.12,0.19444444444444442
48249,0.22,0.29
48250,0.38,0.68
48251,0.08,0.19
48252,0.5108333333333333,0.83
48253,0.05,0.15
48254,0.12,0.86
48255,0.53,1.0
48256,0.05,0.65
48257,0.11,0.58
48258,0.25,0.22
48259,0.75,0.92
48260,0.21,0.61
48261,0.0,0.09
48262,0.37,0.67
48263,0.27,0.195
48264,0.0,0.3041666666666667
48265,0.32,0.53
48266,0.05,0.47
48267,0.27399999999999997,0.6
48268,0.95,0.98
48269,0.21,0.255
48270,0.57,0.87
48271,0.1,0.08
48272,0.19,0.89
48273,0.07,0.21
48274,0.5,0.93
48275,0.62,0.6
48276,0.22,0.99
48277,0.04,0.92
48278,0.54,0.39
48279,0.0,0.02
48280,0.02,0.01
48281,0.32,0.7075
48282,0.16,0.73
48283,0.12,0.67
48284,0.12,0.24
48285,0.32,0.363
48286,0.12,0.92
48287,0.08,0.28
48288,0.34,0.74
48289,0.05,0.33
48290,0.28,0.9383333333333332
48291,0.42,0.74
48292,0.05,0.92
48293,0.17,0.23
48294,0.73,0.95
48295,0.51,0.46
48296,0.55,0.89
48297,0.19,0.7
48298,0.255,0.375
48299,0.11,0.6
48300,0.01,0.22
48301,0.04,0.46
48302,0.03,0.14
48303,0.13,0.08
48304,0.03,0.09
48305,0.16,0.57
48306,0.04,0.07
48307,0.03,0.12666666666666665
48308,0.01,0.07083333333333335
48309,0.43,0.64
48310,0.08,0.3
48311,0.07,0.48
48312,0.56,0.2
48313,0.4666666666666666,0.465
48314,0.03,0.15
48315,0.08,0.39
48316,0.18238095238095237,0.49
48317,0.15,0.15
48318,0.13,0.09
48319,0.05,0.14
48320,0.51,0.65
48321,0.09,0.14
48322,0.09,0.26
48323,0.1,0.35
48324,0.0,0.49
48325,0.06,0.57
48326,0.82,0.938
48327,0.15,0.27
48328,0.14,0.96
48329,0.16,0.11
48330,0.01,0.6814761904761905
48331,0.47,0.26
48332,0.04,0.75
48333,0.47,0.33
48334,0.04,0.24
48335,0.22,0.9
48336,0.23,0.29
48337,0.14,1.0
48338,0.18,0.35
48339,0.04,0.14
48340,0.14,0.46
48341,0.71,0.61
48342,0.21,0.24
48343,0.97,0.99
48344,0.04,0.29
48345,0.125,0.63
48346,0.1,0.47
48347,0.03,0.015
48348,0.0,0.04
48349,0.11233333333333334,0.08
48350,0.56,0.95
48351,0.39,0.74
48352,0.12,0.73
48353,0.35,0.34
48354,0.0,1.0
48355,0.03,0.13
48356,0.1,0.82
48357,0.05,0.41
48358,0.325,0.61
48359,0.13,0.42
48360,0.6,0.75
48361,0.32,0.55
48362,0.08,0.44
48363,0.21,0.68
48364,0.35,0.56
48365,0.71,0.77
48366,0.08,0.49
48367,0.22,0.52
48368,0.215,0.75
48369,0.55,0.5
48370,0.25,0.83
48371,0.11,0.79
48372,0.17,0.65
48373,0.46,0.51
48374,0.18,0.72
48375,0.04,0.3245
48376,0.05,0.37
48377,0.07,0.13
48378,0.15,0.27
48379,0.21,0.08
48380,0.11,0.28
48381,0.2,0.1
48382,0.82,0.84
48383,0.0,0.05
48384,0.10400000000000001,0.09
48385,0.29,0.34
48386,0.03,0.03
48387,0.13,0.10233333333333335
48388,0.08,0.24166666666666667
48389,0.03,0.42
48390,0.06,0.08
48391,0.07,0.64
48392,0.35,0.5
48393,0.895,0.93
48394,0.32,0.76
48395,0.22,0.78
48396,0.82,0.86
48397,0.38,0.41
48398,0.03,0.23
48399,0.42,0.81
48400,0.14,0.8
48401,0.12,0.97
48402,0.24,0.64
48403,0.13,0.03
48404,0.07,0.2
48405,0.72,0.115
48406,0.46,0.26
48407,0.22,0.53
48408,0.23,0.17
48409,0.01,0.9456666666666667
48410,0.05,0.55
48411,0.01,0.05
48412,0.15666666666666665,0.2366666666666667
48413,0.15,0.9
48414,0.12,0.35
48415,0.59,0.88
48416,0.09,0.99
48417,0.01,0.03
48418,0.42,0.72
48419,0.49,0.7
48420,0.11,0.18
48421,0.08,0.53
48422,0.59,0.96
48423,0.43,0.75
48424,0.09,0.74
48425,0.03,0.45
48426,0.03,0.53
48427,0.01,0.22
48428,0.01,0.33
48429,0.14,0.42
48430,0.04,0.57
48431,0.32,0.9
48432,0.07,0.13
48433,0.01,0.01
48434,0.81,0.94
48435,0.55,0.38
48436,0.03,0.54
48437,0.5125,0.44
48438,0.15,0.87
48439,0.03,0.55
48440,0.18,0.8
48441,0.04,0.11
48442,0.17,0.83
48443,0.08,0.91
48444,0.22,0.9
48445,0.04,0.96
48446,0.055,0.5316666666666667
48447,0.12,0.44
48448,0.04,0.1
48449,0.36,0.52
48450,0.06,0.12
48451,0.37,0.83
48452,0.02,0.51
48453,0.0,0.73
48454,0.32,0.67
48455,0.13,0.11
48456,0.11,0.18
48457,0.3,0.46
48458,0.26,0.84
48459,0.2,0.7108333333333333
48460,0.05,0.29
48461,0.06,0.19
48462,0.18,0.71
48463,0.1475,0.73
48464,0.07,0.07
48465,0.2,0.51
48466,0.05,0.24
48467,0.28,0.79
48468,0.1,0.68
48469,0.22,0.6
48470,0.2,0.59
48471,0.53,0.5
48472,0.59,0.77
48473,0.8,0.93
48474,0.15533333333333332,0.12
48475,0.18,0.6825
48476,0.09,0.81
48477,0.33,0.736
48478,0.06,0.16
48479,0.08,0.55
48480,0.04,0.1
48481,0.08,0.1
48482,0.01,0.63
48483,0.52,0.88
48484,0.035,0.42
48485,0.87,0.69
48486,0.17,0.34
48487,0.12,0.25
48488,0.05,0.22
48489,0.505,0.38
48490,0.27,0.67
48491,0.39,0.7033333333333335
48492,0.7,0.93
48493,0.06,0.16333333333333336
48494,0.03,0.04
48495,0.11,0.79
48496,0.0,0.01
48497,0.16,0.86
48498,0.01,0.0
48499,0.09,0.82
48500,0.26,0.54
48501,0.21899999999999997,0.42
48502,0.11,0.83
48503,0.16,0.25
48504,0.01,0.05749999999999999
48505,0.06,0.23166666666666663
48506,0.36,0.61
48507,0.04,0.12
48508,0.59,0.97
48509,0.405,0.61
48510,0.12,0.435
48511,0.67,0.91
48512,0.13,0.27
48513,0.12,0.38
48514,0.14,0.64
48515,0.3,0.57
48516,0.12,0.59
48517,0.08,0.97
48518,0.36,0.3
48519,0.21,0.7020000000000001
48520,0.15666666666666668,0.24
48521,0.01,0.95
48522,0.45,0.65
48523,0.27,0.92
48524,0.7,0.82
48525,0.34,0.14416666666666667
48526,0.68,0.85
48527,0.5,0.72
48528,0.35833333333333334,0.7766666666666667
48529,0.09,0.93
48530,0.26,0.68
48531,0.71,0.9
48532,0.2,0.87
48533,0.6,0.68
48534,0.02,0.17
48535,0.07,0.12
48536,0.46,0.52
48537,0.02,0.02
48538,0.09,0.16
48539,0.0,0.2
48540,0.05,0.77
48541,0.01,0.11
48542,0.14,0.27
48543,0.06,0.12
48544,0.07,0.15
48545,0.7675,0.71
48546,0.22,0.72
48547,0.07,0.58
48548,0.08,0.32
48549,0.19,0.75
48550,0.18,1.0
48551,0.03,0.46
48552,0.29,0.82
48553,0.1,0.4
48554,0.14,0.6
48555,0.24,0.71
48556,0.05,0.31
48557,0.6,0.7856666666666666
48558,0.07,0.25
48559,0.16,0.32
48560,0.55,0.74
48561,0.05,1.0
48562,0.0,0.06
48563,0.42,0.57
48564,0.12,0.27
48565,0.34,0.5825
48566,0.23,0.29
48567,0.36,0.43
48568,0.09,0.17
48569,0.05,0.11
48570,0.21,0.68
48571,0.39,0.6238333333333334
48572,0.62,0.86
48573,0.09,0.33
48574,0.1,0.17
48575,0.16,0.28
48576,0.03,0.08
48577,0.51,0.51
48578,0.88,0.96
48579,0.3,0.75
48580,0.13,0.28
48581,0.27,0.98
48582,0.04,0.91
48583,0.11,0.41
48584,0.77,0.8566666666666667
48585,0.02,0.74
48586,0.17,0.42
48587,0.13,0.865
48588,0.29,0.76
48589,0.81,0.77
48590,0.0,0.1525
48591,0.1,0.11
48592,0.76,0.81
48593,0.25,0.54
48594,0.2,1.0
48595,0.0,0.28
48596,0.05,0.59
48597,0.08,0.89
48598,0.2,0.72
48599,0.73,0.87
48600,0.81,0.98
48601,0.02,0.5
48602,0.69,0.72
48603,0.13,0.4
48604,0.63,0.84
48605,0.12,0.1
48606,0.74,0.96
48607,0.54,0.48
48608,0.09,0.33
48609,0.15,0.93
48610,0.09,0.65
48611,0.36,0.43
48612,0.12,0.91
48613,0.21,0.34
48614,0.1,0.17
48615,0.28,0.14
48616,0.73,0.87
48617,0.56,0.71
48618,0.06,0.62
48619,0.26,0.24
48620,0.93,0.95
48621,0.02,0.226
48622,0.05,0.4233333333333333
48623,0.22,0.26
48624,0.13,0.1
48625,0.0,0.18
48626,0.01,0.02
48627,0.11,0.58
48628,0.2,0.24
48629,0.08,0.13
48630,0.07,0.12
48631,0.44,0.66
48632,0.15,0.14
48633,0.01,0.026666666666666665
48634,0.11,0.38
48635,0.08,0.62
48636,0.01,0.17
48637,0.83,0.73
48638,0.11,0.04
48639,0.04,0.25
48640,0.26,0.3
48641,0.4,0.83
48642,0.29,0.28
48643,0.72,0.66
48644,0.3208333333333333,0.16
48645,0.08,0.9
48646,0.1,0.54
48647,0.0,0.05
48648,0.16,0.25
48649,0.06,0.63
48650,0.51,0.83
48651,0.1,0.39
48652,0.8,0.94
48653,0.04,0.16
48654,0.09,0.32
48655,0.01,0.08
48656,0.65,0.82
48657,0.02,0.89
48658,0.24,0.56
48659,0.3,0.4
48660,0.0,0.06
48661,0.03,0.575
48662,0.07,0.9
48663,0.24,0.7816666666666667
48664,0.07,0.05
48665,0.12,0.5716666666666668
48666,0.13,0.84
48667,0.0,0.07150000000000001
48668,0.0,0.02
48669,0.15,0.7
48670,0.24,0.44
48671,0.2758333333333333,0.8649999999999999
48672,0.11,0.32
48673,0.2,0.45
48674,0.22,0.5733333333333333
48675,0.03,0.42
48676,0.15,0.04
48677,0.06,0.8
48678,0.07,0.22666666666666668
48679,0.58,0.81
48680,0.37,0.37
48681,0.11,0.69
48682,0.14,0.391
48683,0.0,0.36
48684,0.0,0.03
48685,0.19,0.11
48686,0.1,1.0
48687,0.86,0.86
48688,0.11,0.54
48689,0.04,0.51
48690,0.54,0.59
48691,0.27,0.99
48692,0.12,0.81
48693,0.42,0.38
48694,0.37,0.91
48695,0.14,0.35
48696,0.26,0.44
48697,0.58,0.89
48698,0.32,0.38
48699,0.32,0.71
48700,0.83,0.93
48701,0.585,0.45
48702,0.03,0.03
48703,0.57,0.66
48704,0.17,0.42
48705,0.2,0.46
48706,0.1,0.13
48707,0.0,0.01
48708,0.08333333333333331,0.775
48709,0.06,0.94
48710,0.38,0.16
48711,0.27,0.478
48712,0.38,0.42
48713,0.02,0.53
48714,0.55,0.49083333333333334
48715,0.16,0.11
48716,0.15,0.7300000000000001
48717,0.64,0.87
48718,0.18,0.5563333333333333
48719,0.7833333333333333,0.79
48720,0.03,0.775
48721,0.92,0.81
48722,0.8066666666666668,0.89
48723,0.11,0.23
48724,0.03,0.03
48725,0.03,0.04
48726,0.67,0.49
48727,0.01,0.14
48728,0.45,0.65
48729,0.29,0.39
48730,0.68,0.76
48731,0.36,0.24600000000000002
48732,0.72,0.58
48733,0.12,0.86
48734,0.02,0.01
48735,0.61,0.58
48736,0.1,0.07
48737,0.58,0.66
48738,0.01,0.05
48739,0.45,0.8233333333333335
48740,0.12,0.91
48741,0.195,0.07
48742,0.09,0.07125
48743,0.01,0.02
48744,0.05,0.02
48745,0.28,0.37
48746,0.22,0.46
48747,0.01,0.26
48748,0.01,0.61
48749,0.92,0.93
48750,0.48,0.51
48751,0.14583333333333331,0.96
48752,0.23666666666666664,0.85
48753,0.07,0.17
48754,0.15,0.26
48755,0.47,0.66
48756,0.2,0.07
48757,0.11,0.07
48758,0.6,0.81
48759,0.16,0.34
48760,0.1,0.489
48761,0.38,0.7
48762,0.65,0.77
48763,0.67,0.78
48764,0.0,0.0
48765,0.94,0.66
48766,0.41,0.46
48767,0.09,0.2516666666666667
48768,0.14,0.89
48769,0.04,0.47
48770,0.06,0.44
48771,0.075,0.6158333333333332
48772,0.64,0.56
48773,0.0,0.04
48774,0.01,0.06
48775,0.43,0.77
48776,0.08,0.21
48777,0.63,0.85
48778,0.0,0.01
48779,0.07,0.82
48780,0.09,0.07
48781,0.25,0.72
48782,0.13,0.95
48783,0.01,0.01
48784,0.24,0.15
48785,0.68,0.91
48786,0.14,0.28
48787,0.02,0.27083333333333337
48788,0.01,0.18
48789,0.06,0.14
48790,0.05,0.93
48791,0.57,0.39
48792,0.105,0.29
48793,0.0,0.0
48794,0.02,0.88
48795,0.86,0.92
48796,0.25,0.17850000000000002
48797,0.64,0.37
48798,0.025,0.87
48799,0.04,0.11
48800,0.04,0.73
48801,0.1,1.0
48802,0.03,0.13
48803,0.01,0.05
48804,0.04,0.15
48805,0.45,0.52
48806,0.15,0.4
48807,0.04,0.8
48808,0.71,0.72
48809,0.17,0.15
48810,0.48999999999999994,0.84
48811,0.05333333333333333,0.3975
48812,0.03,0.03
48813,0.11,0.12
48814,0.91,0.92
48815,0.53,0.38
48816,0.64,0.54
48817,0.18,0.19
48818,0.62,0.74
48819,0.07,0.99
48820,0.02,0.11
48821,0.04,0.97
48822,0.04,0.07
48823,0.3,0.55
48824,0.59,0.33
48825,0.065,0.63
48826,0.22,0.72
48827,0.32,0.15
48828,0.17,0.2
48829,0.07,0.19
48830,0.49,0.63
48831,0.54,0.89
48832,0.06583333333333333,0.515
48833,0.07,0.46
48834,0.33,0.12
48835,0.07,0.17416666666666664
48836,0.36,0.9
48837,0.07,0.39
48838,0.61,0.5833333333333333
48839,0.19,0.86
48840,0.11,0.24
48841,0.19,0.32
48842,0.19,0.02
48843,0.3538333333333334,0.22
48844,0.7666666666666667,0.71
48845,0.16,0.14
48846,0.04,0.87
48847,0.21,0.41
48848,0.02,0.55
48849,0.02,0.3
48850,0.12,0.51
48851,0.46,0.24
48852,0.08,0.81
48853,0.4,0.47
48854,0.43,0.82
48855,0.42,0.28
48856,0.23,0.87
48857,0.19,0.34
48858,0.77,0.73
48859,0.30166666666666664,0.96
48860,0.09,0.71
48861,0.01,0.09666666666666666
48862,0.63,0.64
48863,0.73,0.97
48864,0.24,0.64
48865,0.0,0.02
48866,0.1,0.38
48867,0.0,0.09
48868,0.24,0.81
48869,0.11,0.4183333333333333
48870,0.13,0.38
48871,0.14,0.42
48872,0.35,0.74
48873,0.21,0.314
48874,0.03,0.03
48875,0.17,0.07
48876,0.02,0.1
48877,0.08080808080808081,0.15
48878,0.01,0.10916666666666666
48879,0.47,0.83
48880,0.02,0.83
48881,0.06,0.2175
48882,0.38,0.7
48883,0.46,0.65
48884,0.01,0.24
48885,0.12,0.64
48886,0.46,0.71
48887,0.15,0.54
48888,0.131,0.405
48889,0.04,0.45
48890,0.03,0.17
48891,0.2,0.22
48892,0.14,0.66
48893,0.505,0.655
48894,0.59,0.58
48895,0.07333333333333333,0.12
48896,0.7340000000000001,0.86
48897,0.29,0.3866666666666667
48898,0.15666666666666665,0.96
48899,0.2851190476190476,0.17
48900,0.29,0.3975
48901,0.04,0.395
48902,0.08333333333333331,0.00867171717171717
48903,0.72,0.76
48904,0.13,0.14
48905,0.65,0.895
48906,0.07,0.06
48907,0.63,0.72
48908,0.06,0.94
48909,0.07333333333333333,0.5995
48910,0.21,0.19
48911,0.17,0.95
48912,0.17166666666666663,0.31285714285714283
48913,0.21,0.6
48914,0.06,0.38
48915,0.15,0.33
48916,0.68,0.94
48917,0.04,0.24
48918,0.5475,0.8
48919,0.08,0.35
48920,0.1,0.1
48921,0.67,0.86
48922,0.09,0.44
48923,0.2058333333333333,0.04
48924,0.09,0.27
48925,0.07,0.11
48926,0.59,0.8166666666666665
48927,0.28,0.26
48928,0.24,0.37
48929,0.5935,0.83
48930,0.64,0.11
48931,0.02,0.17
48932,0.18,0.0
48933,0.9,0.91
48934,0.03,0.09
48935,0.175,0.09
48936,0.22,0.13
48937,0.08,0.17
48938,0.13,0.6659999999999999
48939,0.1,0.1
48940,0.0,0.01
48941,0.26,0.34
48942,0.1975,0.12
48943,0.19,0.78
48944,0.23,0.55
48945,0.47,0.43
48946,0.6691666666666667,0.82
48947,0.78,0.92
48948,0.21,0.67
48949,0.11,0.14
48950,0.05,0.11
48951,0.0,0.08
48952,0.01,0.04
48953,0.07,0.66
48954,0.515,0.25
48955,0.05,0.38
48956,0.15,0.82
48957,0.2341666666666667,0.3533333333333333
48958,0.01,0.11
48959,0.04,0.09
48960,0.01,0.76
48961,0.07,0.0
48962,0.05,0.19416666666666665
48963,0.07,0.95
48964,0.19,0.76
48965,0.1,0.92
48966,0.08,0.14
48967,0.76,0.71
48968,0.83,0.92
48969,0.06,0.09333333333333334
48970,0.44,0.69
48971,0.12,0.88
48972,0.2,0.25
48973,0.11,0.87
48974,0.07,0.07
48975,0.31,0.81
48976,0.5,0.5133333333333333
48977,0.12833333333333333,0.57
48978,0.19,0.12
48979,0.08,0.3
48980,0.08666666666666668,0.06
48981,0.43,0.4
48982,0.04,0.9516666666666667
48983,0.02,0.81
48984,0.19,0.34
48985,0.29,0.4
48986,0.11,0.2608333333333333
48987,0.01,0.03
48988,0.02,0.01
48989,0.08,0.19
48990,0.02,0.08
48991,0.09,0.44285714285714284
48992,0.2,0.79
48993,0.62,0.82
48994,0.25,0.52
48995,0.26,0.81
48996,0.2,0.25
48997,0.2,0.65
48998,0.06,0.03933333333333334
48999,0.44,0.77
49000,0.42,0.95
49001,0.76,0.81
49002,0.07,0.87
49003,0.04,0.11361111111111111
49004,0.35,0.5633333333333334
49005,0.19783333333333336,0.12
49006,0.18,0.4
49007,0.02,0.07
49008,0.05,0.42
49009,0.21,0.89
49010,0.03,0.22
49011,0.04,0.062
49012,0.47,0.57
49013,0.06,0.82
49014,0.24,0.12666666666666665
49015,0.28,0.34
49016,0.16,0.25
49017,0.06,0.43
49018,0.32,0.8
49019,0.61,0.7
49020,0.1,0.51
49021,0.028333333333333335,0.37
49022,0.22208333333333335,0.45
49023,0.1,0.25
49024,0.31,0.73
49025,0.02,0.11
49026,0.2975,0.5
49027,0.26,0.64
49028,0.15,0.16
49029,0.62,0.96
49030,0.25,0.52
49031,0.6366666666666666,0.66
49032,0.03,0.019166666666666665
49033,0.01,0.46
49034,0.1,0.63
49035,0.49,0.21
49036,0.12,0.32
49037,0.02,0.62
49038,0.07,0.17
49039,0.5,0.93
49040,0.16,0.72
49041,0.09,0.24
49042,0.08,0.86
49043,0.06,0.09
49044,0.07,0.17444444444444443
49045,0.12,0.66
49046,0.22,0.37
49047,0.81,0.639
49048,0.05,0.19
49049,0.01,0.03
49050,0.02,0.125
49051,0.04,0.08
49052,0.49,0.75
49053,0.01,0.99
49054,0.76,0.71
49055,0.08,0.13
49056,0.12,0.58
49057,0.61,0.91
49058,0.88,0.96
49059,0.03,0.257
49060,0.17,0.46
49061,0.88,0.94
49062,0.045,0.63
49063,0.91,0.84
49064,0.78,0.61
49065,0.85,1.0
49066,0.05,0.7263333333333332
49067,0.15,0.8
49068,0.63,0.94
49069,0.0,0.02
49070,0.05,0.74
49071,0.97,0.98
49072,0.24,0.73
49073,0.0725,0.8734999999999999
49074,0.18,0.65
49075,0.25,0.4033333333333334
49076,0.06,0.19
49077,0.33,0.1
49078,0.06,0.51
49079,0.02,0.04
49080,0.13,0.27
49081,0.71,0.83
49082,0.065,0.15
49083,0.04,0.8
49084,0.04,0.04
49085,0.1,0.12
49086,0.3483333333333333,0.4016666666666667
49087,0.43,0.3
49088,0.45,0.93
49089,0.84,0.94
49090,0.19,0.65
49091,0.35,0.51
49092,0.05,0.18
49093,0.02,0.06
49094,0.53,0.9
49095,0.13,0.58
49096,0.04,0.42
49097,0.17,0.81
49098,0.05,0.19
49099,0.23,0.83
49100,0.57,0.43
49101,0.05,0.97
49102,0.1,0.92
49103,0.07,0.11
49104,0.1,0.18
49105,0.32,0.64
49106,0.03,0.07166666666666667
49107,0.1425,0.87
49108,0.09,0.45
49109,0.0,0.19
49110,0.07,0.84
49111,0.01,0.27
49112,0.62,0.93
49113,0.04,0.23799999999999996
49114,0.29833333333333334,0.64
49115,0.1,0.11
49116,0.48,0.45
49117,0.24,0.16
49118,0.14,0.64
49119,0.34666666666666673,0.73
49120,0.02,0.165
49121,0.05,0.49
49122,0.16,0.52
49123,0.59,0.565
49124,0.41,0.12
49125,0.03,0.15
49126,0.016666666666666666,0.4
49127,0.03,0.81
49128,0.37,0.38
49129,0.07,0.17
49130,0.41,0.5
49131,0.48,0.67
49132,0.02,0.89
49133,0.06,0.11
49134,0.04,0.91
49135,0.02,0.11
49136,0.34,0.57
49137,0.11,0.45666666666666667
49138,0.04,0.59
49139,0.02,0.06
49140,0.06,0.91
49141,0.08,0.3
49142,0.17,0.38
49143,0.12,0.28
49144,0.79,0.78
49145,0.08,0.12
49146,0.08,0.14
49147,0.04,0.43
49148,0.85,0.87
49149,0.49,0.82
49150,0.07,0.15
49151,0.02,0.22
49152,0.28,0.56
49153,0.01,0.07
49154,0.26,0.34
49155,0.24,0.59
49156,0.04,0.47
49157,0.25,0.88
49158,0.47,0.92
49159,0.35,0.45
49160,0.16,0.135
49161,0.02,0.07
49162,0.05,0.1
49163,0.04,0.17
49164,0.04,0.14
49165,0.07,0.3
49166,0.21,0.64
49167,0.03,0.14
49168,0.08,0.03
49169,0.01,0.030666666666666665
49170,0.35,0.4
49171,0.76,0.89
49172,0.32,0.58
49173,0.71,0.95
49174,0.37,0.6716666666666667
49175,0.22,0.85
49176,0.095,0.75
49177,0.84,0.9
49178,0.08333333333333331,0.21
49179,0.37,0.86
49180,0.82,0.81
49181,0.25,0.8
49182,0.18,0.41
49183,0.27,0.8
49184,0.03,0.28
49185,0.33,0.43
49186,0.0,0.122
49187,0.02,0.26
49188,0.33,0.75
49189,0.07,0.99
49190,0.09,0.24
49191,0.24,0.96
49192,0.35,0.68
49193,0.2,0.4
49194,0.12,0.23
49195,0.15,0.45
49196,0.05,0.85
49197,0.14,0.05
49198,0.23,0.8950000000000001
49199,0.36,0.03
49200,0.11,0.9
49201,0.53,0.17
49202,0.14,0.74
49203,0.68,0.96
49204,0.03,0.02
49205,0.08,0.98
49206,0.27,0.65
49207,0.89,0.98
49208,0.58,0.73
49209,0.13,0.86
49210,0.36,0.47
49211,0.13,0.43
49212,0.18,0.41
49213,0.26,0.32
49214,0.13,0.83
49215,0.19,0.7
49216,0.4033333333333334,0.58
49217,0.49,0.58
49218,0.4433333333333333,0.8125
49219,0.14,0.75
49220,0.03,0.02
49221,0.15,0.26
49222,0.59,0.69
49223,0.12,0.69
49224,0.13,0.6
49225,0.47,0.92
49226,0.06,0.96
49227,0.19,0.24
49228,0.34,0.32
49229,0.02,0.02
49230,0.67,0.19
49231,0.88,0.99
49232,0.22,0.72
49233,0.21,0.35
49234,0.18,0.75
49235,0.39,0.8
49236,0.05,0.07
49237,0.75,0.92
49238,0.38,0.63
49239,0.58,0.98
49240,0.08,0.37
49241,0.23,0.84
49242,0.11,0.3018293650793651
49243,0.35,0.2
49244,0.4109444444444444,0.15280025530025526
49245,0.91,0.76
49246,0.8,0.94
49247,0.77,0.57
49248,0.01,0.25
49249,0.41,0.82
49250,0.18,0.2
49251,0.03214285714285715,0.1775
49252,0.18,0.775
49253,0.05,0.30333333333333334
49254,0.71,0.59
49255,0.13,0.62
49256,0.06,0.37
49257,0.05,0.12
49258,0.28,0.22
49259,0.32,0.09
49260,0.33,0.44
49261,0.05,0.03
49262,0.02,0.1
49263,0.03,0.13
49264,0.09,0.76
49265,0.46,0.54
49266,0.17,0.13
49267,0.525,0.6
49268,0.08,0.37
49269,0.02,0.02
49270,0.04,0.1
49271,0.18,0.96
49272,0.21,0.26
49273,0.53,0.66
49274,0.49,0.44
49275,0.09,0.99
49276,0.32,0.75
49277,0.18,0.11
49278,0.77,0.87
49279,0.19,0.41583333333333333
49280,0.06,0.08
49281,0.31,0.56
49282,0.06,0.42
49283,0.13,0.47
49284,0.3,0.11
49285,0.25750000000000006,0.25
49286,0.25,0.74
49287,0.57,0.75
49288,0.01,0.03
49289,0.27,0.88
49290,0.67,0.73
49291,0.23,0.69
49292,0.11,0.48
49293,0.27,0.21
49294,0.03,0.14
49295,0.16,0.18
49296,0.05,0.53
49297,0.04,0.9
49298,0.17,0.31
49299,0.11,0.16183333333333333
49300,0.05,0.25
49301,0.02,0.02
49302,0.03,0.25
49303,0.07,0.79
49304,0.0575,0.37
49305,0.03,0.03
49306,0.3,0.56
49307,0.01,0.34
49308,0.25,0.89
49309,0.23,0.35
49310,0.02,0.45
49311,0.06,0.77
49312,0.56,0.4690833333333333
49313,0.04,0.3
49314,0.13,0.32
49315,0.01,0.03
49316,0.46,0.9
49317,0.12,0.25666666666666665
49318,0.09,0.17
49319,0.04,0.14
49320,0.19,0.36
49321,0.03,0.22
49322,0.07,0.92
49323,0.39,0.94
49324,0.26,0.31
49325,0.21,0.84
49326,0.12,0.13
49327,0.26,0.23
49328,0.13666666666666666,0.607
49329,0.09,0.62
49330,0.15666666666666665,0.25
49331,0.28,0.12
49332,0.1,0.6233333333333334
49333,0.04,0.15
49334,0.26,0.54
49335,0.38,0.54
49336,0.01,0.04
49337,0.41,0.4
49338,0.0,0.13
49339,0.27,0.47
49340,0.16,0.23
49341,0.03,0.11
49342,0.07,0.3725
49343,0.06,0.2
49344,0.19,0.6763333333333332
49345,0.76,0.89
49346,0.3775,0.34
49347,0.02,0.01
49348,0.35,0.75
49349,0.04,0.23
49350,0.08,0.62
49351,0.12,0.03
49352,0.24,0.34
49353,0.03,0.7
49354,0.08,0.59
49355,0.08,0.51
49356,0.12,0.18
49357,0.18,0.53
49358,0.22,0.81
49359,0.13,0.24
49360,0.07,0.23
49361,0.13,0.22
49362,0.01,0.04
49363,0.18,0.4
49364,0.23,0.2775
49365,0.84,0.78
49366,0.825,0.5
49367,0.08,0.85
49368,0.31,0.525
49369,0.03,0.41
49370,0.88,0.72
49371,0.44,0.5
49372,0.07,0.22
49373,0.24,0.43
49374,0.05,0.12
49375,0.06,0.29
49376,0.0,0.15
49377,0.22,0.64
49378,0.2,0.74
49379,0.05,0.06
49380,0.78,0.99
49381,0.13,0.09
49382,0.01,0.05
49383,0.14,0.865
49384,0.06,0.09
49385,0.05,0.14
49386,0.06,0.22
49387,0.6,0.19
49388,0.295,0.77
49389,0.04,0.56
49390,0.18,0.36
49391,0.07,0.2
49392,0.08,0.26
49393,0.04,0.45
49394,0.25,0.71
49395,0.8,0.4
49396,0.2,0.38
49397,0.35,0.9
49398,0.25,0.25
49399,0.09,0.2
49400,0.01,0.02
49401,0.3725,0.36333333333333334
49402,0.23,0.69
49403,0.71,0.88
49404,0.1,0.58
